fips,year,crop_nr,forest_nr,urban_nr
1001,1982,20.7244542,NA,NA
1001,1987,139.0873002,NA,NA
1001,1992,157.8190863,NA,NA
1001,1997,269.7578328,NA,23997.5788
1001,1998,NA,36.27816097,25053.13162
1001,1999,NA,30.99784733,25447.56325
1001,2000,145.2445981,29.66244456,23688.54354
1001,2001,224.9862121,25.41700169,24493.45022
1001,2002,149.9401829,26.02930672,26149.96655
1001,2003,372.7419073,31.32283957,26609.58226
1001,2004,476.9508254,27.88507494,30344.60229
1001,2005,382.2811207,27.8652201,38311.95644
1001,2006,243.1384044,23.27340418,29204.1193
1001,2007,116.5326569,20.70519746,27333.59131
1001,2008,109.8173602,21.66290759,24978.03683
1001,2009,170.7560032,20.55045201,32029.25072
1001,2010,148.1471181,23.12088824,35214.37576
1001,2011,181.8333521,18.50162644,25240.10457
1001,2012,125.6094519,19.53796698,21422.41439
1001,2013,NA,23.5914337,23234.45324
1001,2014,NA,25.99589975,NA
1003,1982,-29.39225441,NA,NA
1003,1987,101.0490657,NA,NA
1003,1992,197.0983762,NA,NA
1003,1997,232.8695822,NA,21704.69831
1003,1998,NA,59.68038496,23004.11414
1003,1999,NA,51.36961569,23821.33244
1003,2000,110.6814734,47.37159169,22669.72507
1003,2001,-17.95088099,38.3522633,24105.12908
1003,2002,-217.5549837,38.81330783,25622.27762
1003,2003,127.9361863,44.63077701,26645.40238
1003,2004,97.37136068,41.03601936,30765.63808
1003,2005,-81.99544204,41.70458696,30302.35504
1003,2006,39.92679908,35.67609667,32508.37098
1003,2007,-45.34601088,32.01790335,25985.99201
1003,2008,-88.57270042,32.35314274,25578.00271
1003,2009,51.70845873,30.26212074,27601.49849
1003,2010,-171.0692726,33.13984288,28304.3859
1003,2011,-47.13242525,27.77168742,22147.33348
1003,2012,18.12892742,28.86468021,31365.80441
1003,2013,NA,32.40552456,32907.41823
1003,2014,NA,33.94036008,NA
1005,1982,85.53171598,NA,NA
1005,1987,97.21376104,NA,NA
1005,1992,189.3993529,NA,NA
1005,1997,100.7828759,NA,2833.582299
1005,1998,NA,43.17470949,2985.019011
1005,1999,NA,37.42144766,3087.966136
1005,2000,139.7368086,35.54961056,2737.38957
1005,2001,399.2055039,29.89225685,5333.076433
1005,2002,230.2835116,30.54588452,4314.120423
1005,2003,187.9549143,35.45964507,2860.222154
1005,2004,381.9378802,32.2993974,5355.250708
1005,2005,332.7305483,32.4565371,10076.98535
1005,2006,146.836919,27.52128665,14522.73665
1005,2007,63.37837194,24.36556943,8777.527887
1005,2008,57.23164025,24.60262291,13400.59728
1005,2009,103.8441467,22.88471409,19191.78477
1005,2010,110.0288102,25.25523968,11536.08833
1005,2011,71.45148049,20.69874263,15955.73515
1005,2012,124.6086931,21.64417206,12515.53708
1005,2013,NA,25.16365259,7569.034785
1005,2014,NA,27.11243806,NA
1007,1982,39.0775499,NA,NA
1007,1997,NA,NA,8913.553879
1007,1998,NA,43.52438552,9439.757987
1007,1999,NA,37.73728523,9780.19486
1007,2000,NA,35.96870582,9296.838659
1007,2001,NA,30.42942683,9768.624165
1007,2002,NA,31.10573408,10609.9375
1007,2003,NA,36.19315663,10947.95412
1007,2004,NA,32.9392445,12821.37085
1007,2005,NA,33.03556671,10694.78772
1007,2006,NA,28.02888344,12689.77757
1007,2007,NA,24.86994902,14319.19237
1007,2008,NA,25.21231838,13319.84593
1007,2009,NA,23.51205431,13314.86864
1007,2010,NA,25.97355218,14178.63745
1007,2011,NA,21.30362741,9042.482292
1007,2012,NA,22.30077384,15167.27695
1007,2013,NA,25.9976947,13542.44469
1007,2014,NA,28.11397909,NA
1009,1982,46.41503385,NA,NA
1009,1987,116.4281112,NA,NA
1009,1992,213.8198989,NA,NA
1009,1997,107.7793864,NA,10670.04793
1009,1998,NA,21.16380407,11299.94518
1009,1999,NA,17.87540094,11707.46813
1009,2000,100.3184036,17.14633982,11128.86234
1009,2001,169.4346862,14.77089307,11693.61732
1009,2002,148.9232696,15.14869955,12700.71884
1009,2003,297.1055711,18.66824582,13105.3446
1009,2004,198.1257614,16.36335087,15347.93455
1009,2005,128.0298916,16.3084167,18587.34906
1009,2006,25.67082145,13.43046653,17867.24173
1009,2007,29.27303663,11.92515736,16871.2796
1009,2008,45.89355367,12.73242358,16181.71173
1009,2009,79.69516797,12.1811917,16133.80101
1009,2010,62.49839744,13.89383615,22183.77036
1009,2011,-32.26976492,10.89043799,14320.63902
1009,2012,25.36132093,11.58074151,22927.13971
1009,2013,NA,14.34218476,14473.75986
1009,2014,NA,16.0089193,NA
1011,1982,104.0472391,NA,NA
1011,1987,2.387600201,NA,NA
1011,1992,264.0324007,NA,NA
1011,1997,380.9385473,NA,2833.297491
1011,1998,NA,23.76769514,2984.718981
1011,1999,NA,20.36981701,3087.655758
1011,2000,311.4685262,19.6898435,2737.11443
1011,2001,432.1908401,17.12909349,5332.540395
1011,2002,477.5002902,17.57021456,4313.686802
1011,2003,444.9103396,21.16775701,2859.934668
1011,2004,469.6365194,18.85488825,5354.712441
1011,2005,247.2316886,18.75404883,10075.58443
1011,2006,284.1529305,15.70179729,14522.19929
1011,2007,95.52163071,14.0091997,8776.726258
1011,2008,72.96418077,14.71196428,13399.88068
1011,2009,184.2157833,13.98272559,19190.27291
1011,2010,151.3158398,15.73390057,11535.79488
1011,2011,108.2800308,12.62626111,15954.71632
1011,2012,150.1406237,13.35387033,12513.58614
1011,2013,NA,16.17635914,7569.78751
1011,2014,NA,17.9404348,NA
1013,1982,64.87249436,NA,NA
1013,1987,20.649883,NA,NA
1013,1992,101.1165103,NA,NA
1013,1997,35.11246007,NA,2833.000958
1013,1998,NA,40.99456649,2984.406601
1013,1999,NA,35.49833977,3087.332604
1013,2000,17.34389457,33.43994606,2736.827964
1013,2001,39.80157621,27.79756039,5331.982292
1013,2002,20.29900527,28.3233171,4313.235332
1013,2003,30.43748808,32.70967515,2859.635347
1013,2004,35.2116791,29.92867639,5354.152017
1013,2005,19.07315996,30.16323733,10073.64958
1013,2006,-7.875808822,25.66655951,14519.28224
1013,2007,16.77747918,22.80208483,8775.218482
1013,2008,14.6850486,22.97445291,13397.86289
1013,2009,29.78981411,21.36688701,19186.42948
1013,2010,23.41029685,23.49985255,11534.64019
1013,2011,0.408969336,19.42019175,15952.70296
1013,2012,10.99718526,20.26511936,11532.25794
1013,2013,NA,23.26673948,4621.694979
1013,2014,NA,24.85068269,NA
1015,1982,40.30308041,NA,NA
1015,1987,-4.853919546,NA,NA
1015,1992,123.6387351,NA,NA
1015,1997,138.1032507,NA,24512.99596
1015,1998,NA,30.27125379,25803.627
1015,1999,NA,25.38097247,26156.63933
1015,2000,22.03063104,24.57531597,24342.34144
1015,2001,82.49248034,21.80374551,26212.03362
1015,2002,39.98907276,22.42488495,28629.30934
1015,2003,73.90318793,28.30156885,29121.91903
1015,2004,99.6621832,24.3778155,33589.25905
1015,2005,114.1452172,24.24218845,29250.26159
1015,2006,30.84588071,19.874479,30516.91509
1015,2007,20.95684169,17.84624946,47644.6385
1015,2008,26.43355077,19.58478013,19709.46685
1015,2009,69.00913937,19.14089896,30053.35168
1015,2010,64.83630734,21.97956933,91414.50385
1015,2011,9.978224586,17.10654837,49749.5996
1015,2012,52.49290395,18.22443708,22501.58205
1015,2013,NA,23.00387871,14693.4453
1015,2014,NA,25.8881003,NA
1017,1982,76.40349239,NA,NA
1017,1987,62.1789722,NA,NA
1017,1997,NA,NA,11843.31019
1017,1998,NA,32.28524959,12476.25879
1017,1999,NA,26.44499439,12906.53912
1017,2000,NA,25.12916214,12184.0233
1017,2001,NA,20.20930251,12780.29283
1017,2002,NA,20.95729185,13796.13284
1017,2003,NA,26.75444139,14164.6368
1017,2004,NA,23.0166165,16362.23589
1017,2005,NA,22.89902935,17604.26711
1017,2006,NA,17.6163966,20984.25689
1017,2007,NA,14.45635798,15348.78412
1017,2008,NA,15.23011204,16141.15399
1017,2009,NA,13.69349701,18141.39745
1017,2010,NA,16.51001928,23588.92342
1017,2011,NA,11.35334078,23909.04914
1017,2012,NA,12.52520871,21658.97546
1017,2013,NA,16.99652795,42500.1699
1017,2014,NA,19.75792658,NA
1019,1982,131.0975987,NA,NA
1019,1987,22.84121645,NA,NA
1019,1992,219.4686096,NA,NA
1019,1997,225.3501089,NA,7960.290085
1019,1998,NA,34.12318271,8385.716288
1019,1999,NA,29.3079218,8674.922277
1019,2000,100.6968604,27.94357263,7690.058997
1019,2001,129.5526218,23.74026437,14982.03721
1019,2002,50.31038273,24.32273333,12119.51742
1019,2003,113.0510465,28.87607513,8035.128559
1019,2004,114.1905866,25.91893869,15044.33068
1019,2005,89.34032959,25.99100643,24103.44774
1019,2006,36.70714963,21.81672549,21735.59615
1019,2007,19.34883024,19.34273231,15209.90125
1019,2008,52.39376457,19.9342379,22572.74478
1019,2009,97.12172355,18.75115217,37347.13249
1019,2010,86.25842576,20.94382071,22399.33172
1019,2011,66.18859404,16.86901646,21955.50611
1019,2012,73.51751754,17.73767376,11480.36447
1019,2013,NA,21.13994417,6542.684429
1019,2014,NA,23.07747138,NA
1021,1982,362.2880618,NA,NA
1021,1987,314.1175363,NA,NA
1021,1992,327.7618031,NA,NA
1021,1997,459.8902822,NA,11670.80452
1021,1998,NA,35.25938479,12359.78059
1021,1999,NA,30.37057811,12805.5256
1021,2000,210.0500237,29.13923885,12172.65169
1021,2001,269.2143676,24.99912207,12790.37572
1021,2002,90.56268133,25.59825956,13891.93449
1021,2003,190.3898718,30.38460904,14334.51059
1021,2004,NA,27.25902682,16787.43574
1021,2005,370.6975069,27.2479574,17592.12543
1021,2006,280.0881923,22.90627922,20982.84009
1021,2007,138.8493872,20.34009314,15338.04849
1021,2008,-14.01049926,21.00172748,16131.57508
1021,2009,130.8664861,19.80126832,18129.11158
1021,2010,51.32313579,22.11473906,23577.69164
1021,2011,106.571403,17.85132624,23918.30465
1021,2012,-5.37645224,18.78446866,21650.97147
1021,2013,NA,22.44101106,42507.89864
1021,2014,NA,24.60259959,NA
1023,1982,10.98740896,NA,NA
1023,1987,-29.12453764,NA,NA
1023,1997,NA,NA,1937.896183
1023,1998,NA,47.31054136,2041.464244
1023,1999,NA,40.29781032,2111.870119
1023,2000,NA,38.17665724,1872.109661
1023,2001,NA,31.89784916,3647.308379
1023,2002,NA,32.73573497,2950.441038
1023,2003,NA,39.15372094,1956.115267
1023,2004,NA,35.1067827,3662.473438
1023,2005,NA,35.2340204,4154.781741
1023,2006,NA,29.31190096,5384.236052
1023,2007,NA,25.80802146,4099.872593
1023,2008,NA,26.6309906,7043.586976
1023,2009,NA,24.85153616,7334.979653
1023,2010,NA,27.95793278,8073.655025
1023,2011,NA,22.23320017,9639.504237
1023,2012,NA,23.48464124,5817.614452
1023,2013,NA,28.16536654,5106.883015
1023,2014,NA,30.84608049,NA
1025,1982,34.19097128,NA,NA
1025,1987,11.02076825,NA,NA
1025,1992,3.083852739,NA,NA
1025,1997,20.16965641,NA,1938.037826
1025,1998,NA,42.9830108,2041.613458
1025,1999,NA,37.12829762,2112.024478
1025,2000,NA,35.52967053,1872.246497
1025,2001,NA,30.30660533,3647.574966
1025,2002,NA,31.02390469,2950.65669
1025,2003,NA,36.51244436,1956.258242
1025,2004,NA,32.97534472,3662.741133
1025,2005,NA,33.00541201,4155.492638
1025,2006,NA,27.86535599,5384.918414
1025,2007,NA,24.74287387,4100.3766
1025,2008,NA,25.35070741,7044.54097
1025,2009,NA,23.78249985,7335.701705
1025,2010,NA,26.43599794,8074.220747
1025,2011,NA,21.49282113,9640.551142
1025,2012,NA,22.56838625,5817.361569
1025,2013,NA,26.67516583,5106.990912
1025,2014,NA,29.08218547,NA
1027,1997,NA,NA,7961.879745
1027,1998,NA,30.66205487,8387.390905
1027,1999,NA,25.95094944,8676.654649
1027,2000,NA,25.02947123,7691.594692
1027,2001,NA,21.91982341,14985.02911
1027,2002,NA,22.47328666,12121.93767
1027,2003,NA,27.76831882,8036.733164
1027,2004,NA,24.27641775,15047.33501
1027,2005,NA,24.1566077,24108.64885
1027,2006,NA,19.9948175,21739.2139
1027,2007,NA,17.91756686,15212.18987
1027,2008,NA,19.28763854,22576.43877
1027,2009,NA,18.63837634,37355.91426
1027,2010,NA,21.21325246,22403.38848
1027,2011,NA,16.75459734,21957.63965
1027,2012,NA,17.78925412,11479.85617
1027,2013,NA,22.01518789,6542.919947
1027,2014,NA,24.58733621,NA
1029,1997,NA,NA,7961.316497
1029,1998,NA,53.30831805,8386.797554
1029,1999,NA,46.31886417,8676.040835
1029,2000,NA,44.24772791,7691.050564
1029,2001,NA,37.41044651,14983.96902
1029,2002,NA,38.24941258,12121.08012
1029,2003,NA,44.34681551,8036.16462
1029,2004,NA,40.42922727,15046.27052
1029,2005,NA,40.5097804,24107.02741
1029,2006,NA,34.34543213,21738.11168
1029,2007,NA,30.34311022,15212.52236
1029,2008,NA,30.57944202,22574.93896
1029,2009,NA,28.37101564,37353.60778
1029,2010,NA,31.31904851,22405.18264
1029,2011,NA,25.65139528,21959.54143
1029,2012,NA,26.856334,11479.84126
1029,2013,NA,31.30753486,6542.650512
1029,2014,NA,33.88874148,NA
1031,1982,16.42245402,NA,NA
1031,1987,55.68253924,NA,NA
1031,1992,112.4879078,NA,NA
1031,1997,74.43400747,NA,15407.45934
1031,1998,NA,50.18468461,16230.88874
1031,1999,NA,43.25178911,16790.65848
1031,2000,39.87625267,40.71974976,15850.70733
1031,2001,144.4687375,33.86680113,16626.41939
1031,2002,75.17947439,34.49807597,17947.9683
1031,2003,94.88854222,40.20749486,18427.37056
1031,2004,76.88017731,36.6196551,21286.31946
1031,2005,93.84453723,36.85715438,22944.52604
1031,2006,15.61276054,31.247816,22093.2919
1031,2007,26.17832175,27.81822939,19064.40625
1031,2008,45.73783692,28.3011279,21138.92873
1031,2009,60.31191214,26.43827631,19552.78956
1031,2010,67.07029166,29.23504007,22762.8522
1031,2011,28.26538527,24.04152311,20777.20382
1031,2012,72.60250829,25.16544134,24036.90916
1031,2013,NA,29.12070577,12259.09521
1031,2014,NA,31.28122772,NA
1033,1982,181.5027174,NA,NA
1033,1987,86.10872465,NA,NA
1033,1992,136.6931628,NA,NA
1033,1997,104.7769928,NA,19277.06195
1033,1998,NA,18.79967015,19698.05318
1033,1999,NA,15.72766304,20308.76149
1033,2000,46.50344117,15.41965798,18270.48856
1033,2001,39.73425589,13.8279755,19194.67455
1033,2002,-10.16524168,14.24899104,20885.30191
1033,2003,119.6255223,18.09710603,20976.23623
1033,2004,175.4433275,15.62763667,23813.21228
1033,2005,123.1907608,15.39715132,15501.85785
1033,2006,14.7250134,12.59545457,21514.52084
1033,2007,21.75695222,11.31845362,14367.24224
1033,2008,96.09522754,12.52163281,19851.44897
1033,2009,119.5816049,12.19458315,17318.01759
1033,2010,-55.43454072,14.08103402,22738.70371
1033,2011,-68.30326762,10.94822061,20875.98078
1033,2012,-47.51632815,11.74443759,24180.56437
1033,2013,NA,14.91497202,18890.90118
1033,2014,NA,16.99776834,NA
1035,1982,75.13994556,NA,NA
1035,1987,18.10194052,NA,NA
1035,1992,45.88499909,NA,NA
1035,1997,56.76532945,NA,1938.105863
1035,1998,NA,39.83902686,2041.685131
1035,1999,NA,34.24469107,2112.098623
1035,2000,41.16057648,32.50117182,1872.312223
1035,2001,93.10355392,27.52173843,3647.703017
1035,2002,58.47912804,28.1015378,2950.760275
1035,2003,69.33596394,33.23114024,1956.326918
1035,2004,72.31013772,29.92754201,3662.869717
1035,2005,118.4298784,30.0353297,4156.176652
1035,2006,81.51441538,25.34581811,5385.992753
1035,2007,89.95337741,22.62153026,4100.837376
1035,2008,90.2917334,23.34788783,7045.343908
1035,2009,215.308944,22.04521228,7337.03023
1035,2010,217.6801675,24.53929252,8074.707898
1035,2011,345.6300289,19.97953554,9641.698527
1035,2012,373.0330572,20.97238221,5818.062497
1035,2013,NA,24.73605487,5106.690001
1035,2014,NA,26.86371257,NA
1037,1997,NA,NA,11831.96968
1037,1998,NA,26.15279922,12464.31221
1037,1999,NA,22.10380529,12894.18052
1037,2000,NA,21.26587732,12172.35655
1037,2001,NA,18.60819353,12768.05512
1037,2002,NA,19.03677629,13782.92242
1037,2003,NA,23.55858952,14151.07352
1037,2004,NA,20.6008157,16346.5683
1037,2005,NA,20.48859515,17592.51774
1037,2006,NA,16.99033827,20983.25111
1037,2007,NA,15.30469056,15338.08542
1037,2008,NA,16.55492487,16131.71999
1037,2009,NA,16.05588466,18129.46111
1037,2010,NA,18.27117798,23578.28079
1037,2011,NA,14.50317477,23919.90391
1037,2012,NA,15.40171577,21652.10099
1037,2013,NA,18.99152262,42512.74037
1037,2014,NA,21.1943575,NA
1039,1982,49.52860505,NA,NA
1039,1987,78.96036798,NA,NA
1039,1992,257.3868606,NA,NA
1039,1997,203.3400083,NA,2781.41715
1039,1998,NA,53.54403697,2930.065971
1039,1999,NA,46.26936401,3031.117879
1039,2000,110.4462121,42.9912764,2686.995292
1039,2001,200.7894602,35.07070565,5234.896568
1039,2002,124.3460031,35.58054654,4234.699142
1039,2003,202.2174283,40.79531308,2807.566576
1039,2004,149.8215579,37.53339536,5256.662623
1039,2005,164.3927552,38.04917435,10991.61077
1039,2006,66.03652963,32.51617207,11339.04858
1039,2007,46.46022422,29.01320763,7993.220022
1039,2008,52.92965665,29.12857641,13345.51262
1039,2009,70.55068264,27.09596647,15723.55852
1039,2010,58.80312084,29.65376339,10208.02741
1039,2011,39.75190984,24.76309753,17394.2308
1039,2012,76.11205444,25.74519495,11533.09889
1039,2013,NA,29.02571172,4621.347235
1039,2014,NA,30.53353256,NA
1041,1982,10.18606815,NA,NA
1041,1987,15.05459806,NA,NA
1041,1992,99.44205653,NA,NA
1041,1997,68.85328497,NA,2833.267507
1041,1998,NA,29.71144619,2984.687395
1041,1999,NA,25.34795941,3087.623083
1041,2000,33.99122062,24.32758019,2737.085464
1041,2001,61.86387266,20.97753477,5332.483963
1041,2002,29.13051365,21.49014354,4313.641152
1041,2003,52.18122812,25.98682313,2859.904402
1041,2004,42.56178244,23.10957572,5354.655774
1041,2005,51.32751756,23.03535301,10075.74581
1041,2006,27.96404504,19.24835523,14521.09792
1041,2007,16.23563821,17.19886457,8776.411481
1041,2008,25.02060728,18.13002449,13399.73913
1041,2009,34.85110176,17.26350383,19189.05
1041,2010,23.81764807,19.45949568,11535.35363
1041,2011,5.464816493,15.59623923,15955.01138
1041,2012,21.47383636,16.50025086,11533.38464
1041,2013,NA,19.96943237,4622.066865
1041,2014,NA,22.09422493,NA
1043,1982,50.50605164,NA,NA
1043,1987,65.60079219,NA,NA
1043,1992,203.7307372,NA,NA
1043,1997,91.38030836,NA,16882.89734
1043,1998,NA,24.36240869,17785.1794
1043,1999,NA,20.58763768,18398.55341
1043,2000,50.33966359,20.03379131,17368.59133
1043,2001,85.85011867,17.71167606,18218.58657
1043,2002,65.41682856,18.19762956,19666.68869
1043,2003,108.0854869,22.64775031,20191.99913
1043,2004,107.5286626,19.70025639,23324.72462
1043,2005,76.15508267,19.52532575,19827.22266
1043,2006,28.55674103,16.06210367,16897.23789
1043,2007,12.07488092,14.32590402,17114.79344
1043,2008,13.40089183,15.49096233,15737.6089
1043,2009,18.65407739,14.96424527,20847.07357
1043,2010,13.7072811,17.12681983,25152.39983
1043,2011,-11.60950139,13.38754251,14084.99293
1043,2012,6.696123714,14.26890869,26026.1083
1043,2013,NA,17.89936898,18662.36887
1043,2014,NA,20.17370254,NA
1045,1982,88.21682538,NA,NA
1045,1987,70.67392233,NA,NA
1045,1992,119.8453906,NA,NA
1045,1997,39.72343748,NA,21216.95457
1045,1998,NA,41.68316853,22350.86405
1045,1999,NA,35.60147411,23121.69907
1045,2000,40.19743829,34.10235792,21827.33246
1045,2001,173.4128757,29.39938794,22895.53242
1045,2002,76.40407637,30.07577454,24715.38102
1045,2003,91.65540302,36.3146494,25375.54541
1045,2004,95.23511479,32.23408782,29312.4819
1045,2005,123.2869299,32.19261375,28806.77736
1045,2006,23.90071565,26.91657032,39962.64459
1045,2007,24.55770393,24.05686819,17461.46199
1045,2008,36.73772434,25.32653299,23074.85893
1045,2009,58.87172467,24.18125694,46833.22326
1045,2010,56.28838891,27.21595947,23987.64563
1045,2011,23.01047968,21.82462745,23114.00267
1045,2012,47.56517543,23.04310447,29558.58291
1045,2013,NA,27.86363276,15506.93523
1045,2014,NA,30.72738614,NA
1047,1982,11.46663649,NA,NA
1047,1987,75.58668371,NA,NA
1047,1992,63.52603713,NA,NA
1047,1997,108.9211655,NA,9038.752079
1047,1998,NA,33.92248386,9521.815125
1047,1999,NA,28.68703501,9850.202811
1047,2000,71.41904007,28.07303056,9298.782538
1047,2001,92.21030966,25.20204885,9753.852309
1047,2002,89.04480689,25.92964472,10529.13607
1047,2003,241.9864326,32.36794245,10810.37635
1047,2004,251.4595373,28.18473125,12487.57242
1047,2005,261.6582339,27.86942491,10697.28381
1047,2006,162.3384075,23.07819419,12689.33983
1047,2007,137.7798675,20.81509949,14317.76453
1047,2008,165.4614112,22.71035261,13319.56179
1047,2009,263.925336,22.09658754,13313.88498
1047,2010,210.5449475,25.23246627,14183.72017
1047,2011,243.7055043,19.92661281,9046.169323
1047,2012,259.0311128,21.22516803,15166.9264
1047,2013,NA,26.50921794,13543.55263
1047,2014,NA,29.89835174,NA
1049,1982,33.18757743,NA,NA
1049,1987,41.00711534,NA,NA
1049,1992,87.68042468,NA,NA
1049,1997,64.18350464,NA,5985.264952
1049,1998,NA,33.11793722,6305.13879
1049,1999,NA,27.94066489,6522.58997
1049,2000,33.86951473,26.22880817,5782.080816
1049,2001,56.67872502,22.10889798,11264.84855
1049,2002,38.46643516,22.53566322,9112.547665
1049,2003,53.98389956,27.52677595,6041.535275
1049,2004,77.10801905,24.29013264,11311.6864
1049,2005,36.2595353,24.43526096,17027.73826
1049,2006,3.947555512,20.34484406,18011.3575
1049,2007,15.99843708,18.31070233,13407.8269
1049,2008,17.83284304,19.52464806,18402.98235
1049,2009,45.88382053,18.80136502,24939.08599
1049,2010,30.34905455,21.24352293,17661.39215
1049,2011,-8.412134666,17.00458022,21705.61901
1049,2012,8.618328435,17.94919854,13316.49288
1049,2013,NA,21.63251622,6813.98363
1049,2014,NA,23.65626607,NA
1051,1982,109.1762753,NA,NA
1051,1987,91.70334604,NA,NA
1051,1992,113.0181862,NA,NA
1051,1997,116.2799081,NA,24004.33385
1051,1998,NA,38.36936872,25060.1838
1051,1999,NA,32.83293446,25454.72645
1051,2000,-20.18187993,31.83289734,23695.2116
1051,2001,28.46377022,27.72543115,24500.34485
1051,2002,-30.78889684,28.48441501,26157.32748
1051,2003,66.98125917,34.38129621,26617.07256
1051,2004,67.14799866,30.75000552,30353.14396
1051,2005,92.89191235,30.47635997,38325.07919
1051,2006,55.83796721,25.53670309,29213.22179
1051,2007,4.361315639,22.83224168,27340.13872
1051,2008,-20.37168897,24.06064327,24984.03101
1051,2009,-42.41952584,22.79700962,32038.75643
1051,2010,-35.14643445,25.6959953,35224.4769
1051,2011,24.66711404,20.67388658,25248.5187
1051,2012,12.19403685,21.93403979,21423.54546
1051,2013,NA,26.53926401,23236.82277
1051,2014,NA,29.5755876,NA
1053,1982,-51.15080747,NA,NA
1053,1987,209.9362025,NA,NA
1053,1992,135.8095776,NA,NA
1053,1997,293.0357391,NA,1938.387274
1053,1998,NA,61.72894906,2041.981581
1053,1999,NA,53.14588445,2112.405298
1053,2000,222.4883038,48.81678364,1872.584081
1053,2001,469.8024876,39.23554008,3648.23266
1053,2002,83.55871683,39.63597018,2951.188723
1053,2003,200.0267676,45.35211864,1956.610975
1053,2004,399.7108382,41.87917871,3663.401562
1053,2005,437.8459632,42.61316464,4158.404073
1053,2006,286.5325929,36.5397377,5388.086385
1053,2007,141.188043,32.82743471,4102.07282
1053,2008,149.7636525,33.06413302,7045.783593
1053,2009,112.8833761,30.85981607,7339.490877
1053,2010,-132.5493408,33.71018293,8075.332482
1053,2011,65.49161767,28.40756413,9641.841972
1053,2012,98.88635949,29.4958305,5823.088756
1053,2013,NA,32.82347656,5107.880166
1053,2014,NA,34.19447408,NA
1055,1982,34.44926253,NA,NA
1055,1987,14.16278508,NA,NA
1055,1992,54.04533032,NA,NA
1055,1997,78.72916689,NA,15381.98267
1055,1998,NA,37.94710683,16980.67188
1055,1999,NA,32.48544106,17409.96245
1055,2000,35.82248335,31.49208022,16524.42264
1055,2001,51.94310861,27.49145493,17124.08296
1055,2002,36.48044052,28.2124043,18666.55769
1055,2003,59.89904002,34.13205824,19273.40948
1055,2004,97.37444035,30.28813697,22556.56375
1055,2005,45.14487002,30.09018522,18838.42923
1055,2006,-20.43740961,25.10436345,24426.79286
1055,2007,3.720623347,22.34699232,20164.64449
1055,2008,7.679095186,23.52789128,18661.96669
1055,2009,14.90347316,22.38247589,23099.88067
1055,2010,8.779776568,25.26067432,26740.38504
1055,2011,-22.85243285,20.15154762,15951.7468
1055,2012,-7.190161748,21.34567568,22287.63826
1055,2013,NA,26.04830863,16382.52976
1055,2014,NA,29.00241672,NA
1057,1982,39.07846051,NA,NA
1057,1987,11.21901856,NA,NA
1057,1992,61.20803076,NA,NA
1057,1997,9.780771204,NA,2211.574576
1057,1998,NA,44.24332027,2329.768984
1057,1999,NA,37.72134813,2410.117892
1057,2000,8.083439202,37.0821531,2136.497387
1057,2001,29.09138945,33.13868315,4162.397632
1057,2002,22.81270948,34.0859943,3367.115559
1057,2003,34.82147427,41.8558396,2232.366641
1057,2004,45.65466008,37.04744017,4179.704369
1057,2005,19.49867541,36.46123882,6238.240173
1057,2006,-6.677832938,30.44590042,5668.388019
1057,2007,4.104699266,27.41988603,5891.838887
1057,2008,14.96261411,29.5050972,6015.680974
1057,2009,21.35375137,28.31931232,10238.32581
1057,2010,26.70567769,32.15799295,4867.896463
1057,2011,14.81104485,25.7407168,9490.526083
1057,2012,57.84641362,27.43941687,9477.131619
1057,2013,NA,33.76102043,5493.237775
1057,2014,NA,38.10767148,NA
1059,1982,10.65593705,NA,NA
1059,1987,10.62550278,NA,NA
1059,1992,20.09200555,NA,NA
1059,1997,17.14071949,NA,2211.656181
1059,1998,NA,30.64283492,2329.85495
1059,1999,NA,25.91216329,2410.206823
1059,2000,27.4503276,25.25910348,2136.576221
1059,2001,27.85867975,22.3934336,4162.55122
1059,2002,16.7835523,22.99209184,3367.239801
1059,2003,30.67829806,28.56122572,2232.449013
1059,2004,41.74096697,25.01027775,4179.858595
1059,2005,29.96520284,24.70118935,6238.088205
1059,2006,6.444221835,20.44671558,5668.668679
1059,2007,4.631490521,18.38225799,5891.578551
1059,2008,15.19346592,19.950197,6016.214189
1059,2009,23.52397472,19.27270079,10238.83792
1059,2010,15.56738861,22.01422357,4868.584902
1059,2011,-6.592371258,17.41538107,9491.340507
1059,2012,8.632347593,18.58183372,11602.62851
1059,2013,NA,23.09317003,7121.279528
1059,2014,NA,26.05339198,NA
1061,1982,36.86074251,NA,NA
1061,1987,49.92929031,NA,NA
1061,1992,145.5309214,NA,NA
1061,1997,111.6831005,NA,15986.62926
1061,1998,NA,35.18660685,16895.39214
1061,1999,NA,29.94075349,17418.44216
1061,2000,57.9118273,28.2173988,15852.53298
1061,2001,178.4493998,23.82805016,16810.77392
1061,2002,126.7031225,24.30289906,17775.95544
1061,2003,169.0322084,29.21149775,18010.62772
1061,2004,121.8096188,26.098972,20808.08412
1061,2005,123.5683722,26.21883848,22947.58894
1061,2006,55.1908056,22.03816097,22096.31528
1061,2007,52.32305016,19.84045176,19065.81909
1061,2008,64.28342268,20.87628833,21139.60123
1061,2009,81.45715248,19.93987345,19555.02678
1061,2010,69.53833478,22.3464356,22762.62616
1061,2011,42.38671781,18.12989036,20776.25483
1061,2012,71.39722668,19.08548637,29557.85083
